"best_contact_id","company.blog_url","company.careers_url","company.company_type","company.description","company.employee_count","company.evidence_urls","company.founded_year","company.hq_location","company.industry","company.intent.business_intent_score","company.intent.decision_maker_intent","company.intent.intent_category","company.intent.intent_signals","company.intent.timeline_indicator","company.name","company.number_of_locations","company.ownership_type","company.revenue_range","company.size_hint","company.socials.github","company.socials.instagram","company.socials.linkedin","company.socials.telegram","company.socials.twitter","company.sub_industry","cost.crawl_usd","cost.domain_usd","cost.enrich_usd","cost.total_usd","domain","icp.crawl_reason","icp.crawl_score","icp.filtering_strict","icp.pre_flags","icp.pre_pass","icp.pre_reason","icp.pre_score","icp.scoring_meta.method","icp.scoring_meta.model","icp.scoring_meta.prompt_fingerprint","icp.scoring_meta.temperature","icp.threshold","lead_id","provenance.cache.domain_cache_hit","provenance.crawled_at","provenance.enriched_at","provenance.evidence_paths.crawl","provenance.evidence_paths.domain","provenance.evidence_paths.enrich","provenance.next_revisit_at","provenance.queries","provenance.scored_at","provenance.tool_versions.crawl.schema_version","provenance.tool_versions.crawl.version","provenance.tool_versions.domain.schema_version","provenance.tool_versions.domain.version","provenance.tool_versions.enrich.schema_version","provenance.tool_versions.enrich.version","status"
"","","","","","","https://cansulta.com","","","","0.5","No decision maker intent data available","unknown","Intent analysis not performed - no data extracted","Timeline unclear","","","","","","","","","","","","0.0","0.0009","0.0","0.0009","cansulta.com","Basic company information available; Medium business intent score: 0.50; Intent signals found: Intent analysis not performed - no data extracted","0.7","false","scoring_fallback|credit_limited","true","Heuristic fallback used (credit-limited). Term hits=7/15","1.0","llm","heuristic_no_credit","1198716240d489477534e5957b90e885997fa49154e7458be05ea61f05064051","0.0","0.3","b4376412-aea7-5181-94cb-e4e2810eaf47","","2026-03-31T01:01:01.512000Z","","/media/bsai2/Software/Work_shop/leadpoet-sn71(old)/.lead_sorcerer_cache/crawl_artifacts/cansulta.com.json","/tmp/tmpdnc6t_70/evidence/domain/cansulta.com.json","","2026-06-29T01:01:01.512002Z","startup advisory services founder contact","2026-03-31T01:00:35.899597Z","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","","","enrich_ready"
"","","","","","","https://maynardnexsen.com","","","","0.5","No decision maker intent data available","unknown","Intent analysis not performed - no data extracted","Timeline unclear","","1","","","","","","","","","","0.0","0.0009","0.0","0.0009","maynardnexsen.com","Basic company information available; Location count available; Medium business intent score: 0.50; Intent signals found: Intent analysis not performed - no data extracted","0.8","false","scoring_fallback|credit_limited","true","Heuristic fallback used (credit-limited). Term hits=3/16","0.4688","llm","heuristic_no_credit","52f173a013f6098a7b037589ab112f6e5d6c109af4c5579108039ffdc1a429ea","0.0","0.3","f93d6fcd-ad7a-500e-b722-6c101e658a48","","2026-03-31T01:01:01.524906Z","","/media/bsai2/Software/Work_shop/leadpoet-sn71(old)/.lead_sorcerer_cache/crawl_artifacts/maynardnexsen.com.json","/tmp/tmpdnc6t_70/evidence/domain/maynardnexsen.com.json","","2026-06-29T01:01:01.524908Z","business consulting firm advisor email","2026-03-31T01:00:39.523448Z","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","","","enrich_ready"
"","","","","","","https://vaam.io","","","","0.5","No decision maker intent data available","unknown","Intent analysis not performed - no data extracted","Timeline unclear","","","","","","","","","","","","0.0","0.0009","0.0","0.0009","vaam.io","Basic company information available; Medium business intent score: 0.50; Intent signals found: Intent analysis not performed - no data extracted","0.7","false","scoring_fallback|credit_limited","true","Heuristic fallback used (credit-limited). Term hits=3/15","0.5","llm","heuristic_no_credit","848130e90c77227900103ab86351ac68c0f9addc77855637e92b9d75538d5ab8","0.0","0.3","11b81016-9b7d-50ab-adb4-9af0654969b7","","2026-03-31T01:01:01.537861Z","","/media/bsai2/Software/Work_shop/leadpoet-sn71(old)/.lead_sorcerer_cache/crawl_artifacts/vaam.io.json","/tmp/tmpdnc6t_70/evidence/domain/vaam.io.json","","2026-06-29T01:01:01.537863Z","SaaS startup CEO contact information","2026-03-31T01:00:43.708139Z","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","","","enrich_ready"
"","","","","","","https://findemails.com","","","","0.5","No decision maker intent data available","unknown","Intent analysis not performed - no data extracted","Timeline unclear","","","","","","","","","","","","0.0","0.0009","0.0","0.0009","findemails.com","Basic company information available; Medium business intent score: 0.50; Intent signals found: Intent analysis not performed - no data extracted","0.7","false","scoring_fallback|credit_limited","true","Heuristic fallback used (credit-limited). Term hits=2/15","0.3333","llm","heuristic_no_credit","a2a761056e5817816133dcaec3a06151f8d2a2fd20feaa597dd4e4865351c317","0.0","0.3","0df4f62e-7301-507b-9ae6-9c95104dda79","","2026-03-31T01:01:01.550657Z","","/media/bsai2/Software/Work_shop/leadpoet-sn71(old)/.lead_sorcerer_cache/crawl_artifacts/findemails.com.json","/tmp/tmpdnc6t_70/evidence/domain/findemails.com.json","","2026-06-29T01:01:01.550659Z","SaaS startup CEO contact information","2026-03-31T01:00:44.340147Z","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","","","enrich_ready"
"","","","","[](/)
Resources
Advanced Search
[ Start Free Trial ](/buy/select-product)
Talk With Sales
[ Pricing ](/buy/select-product)
[ Log In ](/login)
[ Log In ](/login)
![](https://images.crunchbase.com/image/upload/c_pad,w_1000,f_auto,b_white,q_auto:eco,dpr_1/a2e9ad10e42f4a5d8cddeb89266da465?ik-sanitizeSvg=true)
# Make better decisions, faster
Discover and act on private market activity with predictive company intelligence
Search Crunchbase or Send Message ![](https://images.crunchbase.com/image/upload/51d868f4f22a45d4a8854d60d332e4f9)
Build a list of AI startups founded in last 6 months  Cybersecurity exits in the last 12 months  Chart the funding journey of xAI  Healthcare companies that recently raised funding 
Get the full experience.
[ See Plans ](/buy/select-product)
This month on Crunchbase
4,598,547  new predictions  52,252  new insights  3,272  new funding rounds 
Trending TrendingInsights
New
Predictions
New
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/5084654e06b74f8e91be2b078888e701?ik-sanitizeSvg=true)[ ![Samsung Electronics Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/vndrwlr9hbpcc4lse15u?ik-sanitizeSvg=true) Samsung Electronics  ](/organization/samsung-electronics)
Partnership Announcement
Samsung is going along for the ride on the new BTS world tour 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/c4e11f85ee974052b7fc28bf03f171d5?ik-sanitizeSvg=true)[ ![Perplexity Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ae1234e9e4bb4347b589eceb981c2a8a?ik-sanitizeSvg=true) Perplexity  ](/organization/perplexity-ai)
IPO Prediction
It is probable that Perplexity will IPO 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/d84d0f4ccdef455fb97f7617fb3b3ffa?ik-sanitizeSvg=true)[ ![OpenAI Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/jjykwqqhsscreywea4gb?ik-sanitizeSvg=true) OpenAI  ](/organization/openai)
Growth Insight
OpenAI reported that it achieved significant growth milestones in 2025, with its revenue reaching approximately $13.1 billion, exceeding its initial target of $10 billion. The company also projected its annual revenue to rise to over $25 billion in 2026, driven by strong demand for its AI products, including ChatGPT, which reached over 900 million weekly active users and more than 50 million paying subscribers. Additionally, OpenAI's enterprise business generated about $10 billion of its total revenue, highlighting the growing importance of corporate customers. The company secured a record-breaking $110 billion funding round led by Amazon, Nvidia, and SoftBank, valuing it at $730 billion pre-money, which is expected to support its expansion and infrastructure needs. 
Learn about the companies that matter to you (for free)Get personalized private market analysis 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/b4da1fb84f954faf93faf8f3256d01ea?ik-sanitizeSvg=true)[ ![European Investment Bank Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/866aae97a23a4c519bdab47ad53cd0f8?ik-sanitizeSvg=true) European Investment Bank  ](/organization/european-investment-bank)
Growth Prediction
It is probable that European Investment Bank will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/a4f338d678674ed9afb305d2460c9740?ik-sanitizeSvg=true)[ ![Siemens Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/mky0fkibqswnxfbvhk3i?ik-sanitizeSvg=true) Siemens  ](/organization/siemens)
Product Launch
Siemens and NVIDIA Strengthen Industrial AI Collaboration with New Platforms for Simulation and Real Time Collaboration 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/cd7489b63799400b82e4d2f408ae4481?ik-sanitizeSvg=true)[ ![Franklin Templeton Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/241ea26d3d764191a847a1418890bd8c?ik-sanitizeSvg=true) Franklin Templeton  ](/organization/franklin-templeton-investments)
Growth Prediction
It is very likely that Franklin Templeton will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/85b3c3c1d0dd4aae96a05f69926a7dde?ik-sanitizeSvg=true)[ ![Y Combinator Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v1482160613/skm38vnvyl0wpgfyz98v.png?ik-sanitizeSvg=true) Y Combinator  ](/organization/y-combinator)
Investor Insight
Y Combinator invests in seed and early-stage companies in AI, software, and information technology across North America and Europe, with activity in San Francisco, New York, and Paris. 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/ded12a66e0f04db3a8535be0ea2fc973?ik-sanitizeSvg=true)[ ![Nscale Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/248ba9b2996c41fd93b8b5c600f02374?ik-sanitizeSvg=true) Nscale  ](/organization/nscale)
IPO Prediction
It is probable that Nscale will IPO 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/379ba7db995c4b95ab89ebbe6b29e9bc?ik-sanitizeSvg=true)[ ![Janus Henderson Investors Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/3070515cf6094533b96f5d00d3b0479f?ik-sanitizeSvg=true) Janus Henderson Investors  ](/organization/janus-henderson-investors)
Legal Proceeding
Janus Henderson under fire for 'mafia gangster' tactics 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/32de1b1384a54d16991f045cbd941788?ik-sanitizeSvg=true)[ ![HSG Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/cf02c996ea0449d2abe046392994ca87?ik-sanitizeSvg=true) HSG  ](/organization/hsg-cap)
Growth Prediction
It is very likely that HSG will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/31c928404b48432aa93b744faa2ce678?ik-sanitizeSvg=true)[ ![Polymarket Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/radxv99bd8jwiuqwxt95?ik-sanitizeSvg=true) Polymarket  ](/organization/polymarket)
Growth Insight
Polymarket achieved significant growth milestones in 2025, highlighted by a $2 billion investment from Intercontinental Exchange, which valued the company at approximately $9 billion. The platform's trading volume surged, reaching $7.66 billion in January 2026, up from $5.31 billion in December 2025, marking a 44% increase. Additionally, Polymarket reported a record monthly trading volume of $2.28 billion in December 2025. The company also expanded its user base, reaching 491,000 monthly active traders by December 2025, and saw a substantial increase in installs from 30,000 in January to 400,000 by December 2025. Furthermore, Polymarket's fee revenue reached approximately $787,000 in a single week, contributing to a sector-wide record in weekly fees. 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/9ec2f06e7a9e45189d094ad56a232cde?ik-sanitizeSvg=true)[ ![Harness Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/vpfksuwzidzroxuk4llw?ik-sanitizeSvg=true) Harness  ](/organization/harness-512d)
Growth Prediction
It is very likely that Harness will grow 
Learn about the companies that matter to you (for free)Get personalized private market analysis 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/d549dc4ba6334611a3dd1e9dfb030b82?ik-sanitizeSvg=true)[ ![Eli Lilly Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v1397190264/b563d1908562cc41b55406ad8c678083.gif?ik-sanitizeSvg=true) Eli Lilly  ](/organization/eli-lilly)
Partnership Announcement
Eli Lilly to sign $2 billion deal for AI drug development with Hong Kong's Insilico Medicine, FT says 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/930c72a5a7b544999596ac1c0dc8b549?ik-sanitizeSvg=true)[ ![Mistral AI Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/a107708d04ba41bf8f368227209efb3d?ik-sanitizeSvg=true) Mistral AI  ](/organization/mistral-ai)
Growth Prediction
It is probable that Mistral AI will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/3aff0c89864c4d10ae3e2198b5386c3f?ik-sanitizeSvg=true)[ ![Mastercard Foundation Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/96754e3dfc184401ab665755c99fb436?ik-sanitizeSvg=true) Mastercard Foundation  ](/organization/mastercard-foundation-edtech-fellowship-program)
Investor Insight
Mastercard Foundation provides grants and non-equity support to education and edtech initiatives, focusing on education, software, and IT sectors across African cities including Addis Ababa, Lagos, and Nairobi. 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/650f3c5b1360498b9cbb5004f8e10652?ik-sanitizeSvg=true)[ ![General Catalyst Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/2e14af31989642ea8b42e75137ed2dec?ik-sanitizeSvg=true) General Catalyst  ](/organization/general-catalyst-partners)
Growth Prediction
It is very likely that General Catalyst will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/bdf23c1234064c60a6dd0b2a878d2d7c?ik-sanitizeSvg=true)[ ![Rubrik Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v1481229346/fguokibny8s46diuexkz.png?ik-sanitizeSvg=true) Rubrik  ](/organization/rubrik)
Product Launch
Rubrik Rolls Out Industry’s First Semantic AI Governance Engine 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/6a78b4086f83464b88a62cd9a6c4086e?ik-sanitizeSvg=true)[ ![Nothing Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/243cfe359ef24bfe8beceeb0d95a18a8?ik-sanitizeSvg=true) Nothing  ](/organization/nothing-4537)
Growth Prediction
It is probable that Nothing will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/7abc63c51571490995107cb8b806ffbb?ik-sanitizeSvg=true)[ ![VAST Data Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/immlilkn93rppcg82qc3?ik-sanitizeSvg=true) VAST Data  ](/organization/vast-data)
Growth Insight
VAST Data acquired cloud start-up Red Stapler to obtain its cloud control plane and service delivery platform technology. The company raised $500 million in additional equity funding at a reported $30 billion valuation, bringing total equity funding to $900 million. VAST Data reported surpassing $4 billion in cumulative software bookings and more than $500 million in contracted annual recurring revenue, with total sales tripling in its most recent fiscal year while achieving operating profitability and positive free cash flow. 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/e3a0aced7faf4bf989bf4ca0c23379ca?ik-sanitizeSvg=true)[ ![Indigo Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/lqepihizylggrezlggrl?ik-sanitizeSvg=true) Indigo  ](/organization/indigoag)
Growth Prediction
It is probable that Indigo will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/c6fdcca8072440b49d4a69e718aaa8fa?ik-sanitizeSvg=true)[ ![Hyundai Motor India Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/hykglcuxegapf29wir8r?ik-sanitizeSvg=true) Hyundai Motor India  ](/organization/hyundai-motor-india)
Legal Proceeding
PMO meeting on CAFE-3: MoRTH to penalise carmakers under CAFE-2 with new method 
Learn about the companies that matter to you (for free)Get personalized private market analysis 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/6cecd36f800a4858a1dd621ee4062966?ik-sanitizeSvg=true)[ ![Agibot Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/3b1769a32991412290707f0f8ebf5189?ik-sanitizeSvg=true) Agibot  ](/organization/agibot)
Growth Prediction
It is very likely that Agibot will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/ecb53ff4f3ac4de5b4712cf4fb4f98b3?ik-sanitizeSvg=true)[ ![Lockheed Martin Ventures Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v1466605778/dfrxfo19b7kzro10qusv.png?ik-sanitizeSvg=true) Lockheed Martin Ventures  ](/organization/lockheed-martin-ventures)
Investor Insight
Lockheed Martin Ventures invests in seed and early-stage companies in aerospace, manufacturing, and artificial intelligence, focusing on science and engineering and hardware, primarily across multiple locations in the United States. 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/d549dc4ba6334611a3dd1e9dfb030b82?ik-sanitizeSvg=true)[ ![Function Health Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/25fd8de7c97c434994ab7955f67bfc37?ik-sanitizeSvg=true) Function Health  ](/organization/function-health)
Growth Prediction
It is very likely that Function Health will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/c2abf170d00c435b82db573f91932e5e?ik-sanitizeSvg=true)[ ![Uncle Nearest Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ll3jezjqf4wnldzuv3pg?ik-sanitizeSvg=true) Uncle Nearest  ](/organization/uncle-nearest)
Award
The Best Tennessee Whiskey of 2025 Has Been Crowned—And It’s Not From Jack Daniel’s 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/c06f7439a26b42f2b1b190944f73b027?ik-sanitizeSvg=true)[ ![European Bank for Reconstruction and Development Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ba4385ddb96d4b8eb10e9d3360703108?ik-sanitizeSvg=true) European Bank for Reconstruction and Development  ](/organization/european-bank-for-reconstruction-and-development-ebrd)
Growth Prediction
It is probable that European Bank for Reconstruction and Development will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/b7c92ef515a5496e802750b5434ae989?ik-sanitizeSvg=true)[ ![Sage Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/88fd1a31dbfa47cc943f5a999d0716b6?ik-sanitizeSvg=true) Sage  ](/organization/sage-58f2)
Growth Insight
Sage reported a 14% year-on-year increase in pre-tax profit to GBP484 million for the year ended September 30, up from GBP426 million. The company also recorded a 16% increase in underlying operating profit to GBP600 million for the year to end-September, driven by both top-line growth and margin expansion. Additionally, Sage achieved a 10% year-on-year increase in first-quarter organic revenue to GBP647 million, supported by strong growth in its Sage Business Cloud and cloud-native offerings across multiple regions. The company expanded its operations by launching its Sage Intacct cloud financial management solution in Singapore and entered the Kenyan market, targeting mid-sized and SMB organizations. Furthermore, Sage raised $65 million in a Series C funding round led by Goldman Sachs Alternatives, bringing its total funding to $124 million to expand its AI-powered senior care platform. 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/5e021ed00f854b1db19622164def8061?ik-sanitizeSvg=true)[ ![OKX Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/cwhjmlab2f1zdvdmygyn?ik-sanitizeSvg=true) OKX  ](/organization/okx)
IPO Prediction
It is probable that OKX will IPO 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/21ecbbd980734cdcb69f3ffdc67df3e9?ik-sanitizeSvg=true)[ ![Solo.io Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/8f0cb8633c43471ebd3bf2eb62a84f5a?ik-sanitizeSvg=true) Solo.io  ](/organization/solo-io)
Product Launch
Solo.io launches agentevals to solve agentic AI’s “biggest unsolved problem” 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/93c8c3649cb84ea8a1478b8d82dc8a0e?ik-sanitizeSvg=true)[ ![Harvey Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/130c3d3fb2274495adc94f5efde4f7bd?ik-sanitizeSvg=true) Harvey  ](/organization/harvey-128b)
Growth Prediction
It is very likely that Harvey will grow 
Learn about the companies that matter to you (for free)Get personalized private market analysis 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/930c72a5a7b544999596ac1c0dc8b549?ik-sanitizeSvg=true)[ ![Celero Ventures Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/751ec373bd5448dea12e12a22d73cdac?ik-sanitizeSvg=true) Celero Ventures  ](/organization/celero-ventures)
Investor Insight
Celero Ventures backs seed to early-stage software, AI, and data/analytics companies, investing mainly across London and Berlin in Europe and Palo Alto in North America. 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/d16fd9e02a4b4b72808e48f8424bfdc8?ik-sanitizeSvg=true)[ ![Observe Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/fklrwy4epdgdouhg7r5g?ik-sanitizeSvg=true) Observe  ](/organization/observe-349c)
Growth Prediction
It is very likely that Observe will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/c791aab3f29740e69451ba9b3d5d09fe?ik-sanitizeSvg=true)[ ![Internxt Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/sehdzgit2tvlzhwnpe8s?ik-sanitizeSvg=true) Internxt  ](/organization/internxt)
Product Launch
Say goodbye to monthly cloud fees with this 100TB lifetime plan 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/bdf23c1234064c60a6dd0b2a878d2d7c?ik-sanitizeSvg=true)[ ![Thinking Machines Lab Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/fad89e65c22841aba71394eb4f322304?ik-sanitizeSvg=true) Thinking Machines Lab  ](/organization/thinking-machines-lab)
Growth Prediction
It is very likely that Thinking Machines Lab will grow 
![](https://images.crunchbase.com/image/upload/c_pad,h_600,w_600,f_auto,q_auto:eco,dpr_1/6609a5b223b44adfa510e6e509fed0bc?ik-sanitizeSvg=true)[ ![Ayar Labs Logo](https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/46d9b0af2c654423b8b667a1d0f9dcbf?ik-sanitizeSvg=true) Ayar Labs  ](/organization/ayar-labs)
Growth Insight
Ayar Labs raised $500 million in a Series E funding round led by Neuberger Berman, bringing its total funding to $870 million and valuing the company at $3.75 billion. This funding was aimed at scaling production and global deployment of its co-packaged optics for AI data centers. Additionally, Ayar Labs secured a strategic investment of $90 million from a MediaTek subsidiary, further enhancing its financia","","https://crunchbase.com","","","","0.5","No decision maker intent data available","unknown","Intent analysis not performed - no data extracted","Timeline unclear","Crunchbase","1","","","","","","","","","","0.0","0.0009","0.0","0.0009","crunchbase.com","Basic company information available; Company name available; Company description available; Location count available; Medium business intent score: 0.50; Intent signals found: Intent analysis not performed - no data extracted","0.95","false","scoring_fallback|credit_limited","true","Heuristic fallback used (credit-limited). Term hits=4/17","0.5882","llm","heuristic_no_credit","a3dab925aea1fab5ed76cc13b15676f91fabff9d0a983769822b32e571ff778f","0.0","0.3","4ea8265b-fcb3-5ca8-8492-df00ab637e26","","2026-03-31T01:01:01.564052Z","","/media/bsai2/Software/Work_shop/leadpoet-sn71(old)/.lead_sorcerer_cache/crawl_artifacts/crunchbase.com.json","/tmp/tmpdnc6t_70/evidence/domain/crunchbase.com.json","","2026-06-29T01:01:01.564054Z","digital marketing agency founder contact","2026-03-31T01:01:01.492185Z","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","8055c3bc72e3878ba6e1a5f7b874d5945ec7ff3c74a9c42d6abab1ee969654ae","1.0.0","","","enrich_ready"
